hhid	size	head_age	head_gender	head_marital	head_education	m0_5	f0_5	m6_16	f6_16	m17_39	f17_39	m40	f40	ml5	fl5	ml16	fl16	ml39	fl39	ml40	fl40
202078.0	1	70	1	3	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
202090.0	1	47	1	3	8	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
202102.0	3	75	1	3	0	0	0	0	0	1	0	0	2	0.0	0.0	0.0	0.0	0.33333334	0.0	0.0	0.6666667
202114.0	1	70	1	3	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
210011.0	5	72	1	3	0	0	0	0	0	5	0	0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
210035.0	2	48	1	3	8	0	0	0	0	0	1	0	1	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.5
210047.0	6	50	1	3	8	0	0	0	0	1	2	1	2	0.0	0.0	0.0	0.0	0.16666667	0.33333334	0.16666667	0.33333334
210051.0	5	40	2	3	9	0	0	0	0	0	0	3	2	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.4
210060.0	4	70	2	6	0	0	0	0	2	1	1	0	0	0.0	0.0	0.0	0.5	0.25	0.25	0.0	0.0
210072.0	1	87	1	3	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
210084.0	6	70	2	4	0	0	0	0	0	2	3	1	0	0.0	0.0	0.0	0.0	0.33333334	0.5	0.16666667	0.0
210097.0	2	64	2	3	0	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
210109.0	2	48	2	3	22	0	0	0	0	1	1	0	0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0
210121.0	1	76	1	3	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
211001.0	4	50	1	3	0	0	0	0	0	1	0	1	2	0.0	0.0	0.0	0.0	0.25	0.0	0.25	0.5
211011.0	1	49	1	3	8	0	0	0	0	1	0	0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
211021.0	6	37	2	3	0	0	0	1	1	4	0	0	0	0.0	0.0	0.16666667	0.16666667	0.6666667	0.0	0.0	0.0
211031.0	3	56	1	5	0	0	0	0	0	0	3	0	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
211041.0	1	70	1	3	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
211051.0	1	44	1	3	12	0	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
211061.0	3	31	1	3	9	0	0	0	0	0	0	2	1	0.0	0.0	0.0	0.0	0.0	0.0	0.6666667	0.33333334
211071.0	3	43	1	3	8	0	0	0	0	0	0	1	2	0.0	0.0	0.0	0.0	0.0	0.0	0.33333334	0.6666667
211081.0	5	54	1	3	0	0	0	0	0	0	2	1	2	0.0	0.0	0.0	0.0	0.0	0.4	0.2	0.4
211090.0	5	65	2	3	0	0	0	0	0	1	1	1	2	0.0	0.0	0.0	0.0	0.2	0.2	0.2	0.4
222003.0	1	36	1	1	9	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
222012.0	1	34	1	3	8	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
222020.0	2	29	1	3	9	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
222028.0	2	38	1	3	21	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
222037.0	2	31	1	3	8	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
222045.0	1	41	1	3	13	0	0	0	0	0	1	0	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
222053.0	1	51	1	2	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
222061.0	2	40	1	3	10	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
222070.0	3	32	1	3	9	0	0	0	0	0	0	1	2	0.0	0.0	0.0	0.0	0.0	0.0	0.33333334	0.6666667
222078.0	4	32	1	3	9	0	0	0	0	0	0	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
237004.0	1	56	1	3	14	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
237014.0	4	35	1	3	9	0	0	1	0	0	0	1	2	0.0	0.0	0.25	0.0	0.0	0.0	0.25	0.5
237023.0	1	60	1	3	8	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
237033.0	1	34	1	3	9	0	0	1	0	0	0	0	0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
237043.0	1	50	1	3	0	0	0	0	0	0	1	0	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
237053.0	4	51	2	4	0	0	0	0	0	2	1	0	1	0.0	0.0	0.0	0.0	0.5	0.25	0.0	0.25
237063.0	2	31	1	3	9	0	0	0	0	0	0	0	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
237072.0	1	64	1	3	0	0	0	0	0	1	0	0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
237082.0	1	44	1	3	0	0	0	0	0	0	1	0	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
237092.0	1	50	2	6	0	0	0	0	0	0	1	0	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
265005.0	3	48	2	4	8	0	0	0	0	0	3	0	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
265009.0	1	78	2	6	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
265013.0	4	44	1	3	0	0	0	0	0	0	0	1	3	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.75
265018.0	1	32	1	3	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
265022.0	1	44	1	3	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
265027.0	3	38	1	3	9	0	0	0	0	0	1	1	1	0.0	0.0	0.0	0.0	0.0	0.33333334	0.33333334	0.33333334
265031.0	3	29	1	2	12	0	0	0	0	0	0	1	2	0.0	0.0	0.0	0.0	0.0	0.0	0.33333334	0.6666667
265035.0	5	43	2	3	0	0	0	0	0	2	1	2	0	0.0	0.0	0.0	0.0	0.4	0.2	0.4	0.0
265040.0	3	30	1	3	9	0	0	0	0	0	0	2	1	0.0	0.0	0.0	0.0	0.0	0.0	0.6666667	0.33333334
265044.0	4	31	2	3	9	0	0	0	0	0	0	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
266007.0	1	30	1	3	10	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
266014.0	2	38	1	3	9	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
266021.0	1	45	1	3	9	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
266028.0	2	21	1	1	0	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
266035.0	2	43	1	3	13	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
266042.0	2	41	1	3	8	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
266049.0	2	56	1	3	0	0	0	0	0	1	1	0	0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0
266056.0	1	83	1	3	0	0	0	0	0	0	1	0	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
266063.0	1	65	1	3	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
266070.0	3	69	1	3	0	0	0	0	0	1	1	0	1	0.0	0.0	0.0	0.0	0.33333334	0.33333334	0.0	0.33333334
275010.0	1	48	2	6	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
275026.0	1	73	1	3	0	0	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
275043.0	2	26	1	1	9	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
275059.0	2	65	2	6	22	0	0	0	0	1	1	0	0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0
275075.0	1	32	1	3	13	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
275092.0	1	23	1	1	21	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
275109.0	1	25	1	1	14	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
275135.0	4	28	1	3	13	0	0	0	0	0	0	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
275142.0	3	53	2	3	21	0	0	0	0	1	0	1	1	0.0	0.0	0.0	0.0	0.33333334	0.0	0.33333334	0.33333334
275158.0	4	30	1	3	13	0	0	0	0	0	0	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
290001.0	6	55	1	3	0	0	0	0	0	2	1	1	2	0.0	0.0	0.0	0.0	0.33333334	0.16666667	0.16666667	0.33333334
290007.0	1	89	1	3	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
290008.0	2	50	1	3	20	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
290009.0	1	55	1	3	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
290012.0	1	67	1	3	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
290013.0	3	27	1	3	9	0	0	0	0	0	0	1	2	0.0	0.0	0.0	0.0	0.0	0.0	0.33333334	0.6666667
290018.0	1	75	1	3	0	0	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
290029.0	2	56	1	3	0	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
290045.0	1	45	1	3	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
290048.0	1	35	1	3	13	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
291010.0	2	65	1	3	9	0	0	0	0	0	0	0	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
291017.0	4	52	1	3	13	0	0	0	0	1	1	0	2	0.0	0.0	0.0	0.0	0.25	0.25	0.0	0.5
291021.0	1	83	1	3	9	0	0	0	0	0	1	0	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
291025.0	6	83	1	3	22	0	0	0	0	0	2	0	4	0.0	0.0	0.0	0.0	0.0	0.33333334	0.0	0.6666667
291032.0	3	58	1	3	0	0	0	0	0	2	1	0	0	0.0	0.0	0.0	0.0	0.6666667	0.33333334	0.0	0.0
291039.0	2	75	2	6	0	0	0	0	0	0	2	0	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
291047.0	1	26	1	1	13	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
291054.0	4	73	1	3	9	0	0	0	0	2	1	0	1	0.0	0.0	0.0	0.0	0.5	0.25	0.0	0.25
291057.0	6	80	2	6	0	0	0	0	0	0	0	2	4	0.0	0.0	0.0	0.0	0.0	0.0	0.33333334	0.6666667
291068.0	7	62	1	3	13	0	0	0	0	4	2	0	1	0.0	0.0	0.0	0.0	0.5714286	0.2857143	0.0	0.14285715
330009.0	2	43	2	3	9	0	0	0	0	1	0	1	0	0.0	0.0	0.0	0.0	0.5	0.0	0.5	0.0
330018.0	2	54	1	1	8	0	0	0	0	0	0	0	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
330028.0	4	40	1	3	9	0	0	0	0	1	0	1	2	0.0	0.0	0.0	0.0	0.25	0.0	0.25	0.5
330037.0	6	55	1	3	0	0	0	3	1	0	0	0	2	0.0	0.0	0.5	0.16666667	0.0	0.0	0.0	0.33333334
330046.0	1	48	1	3	8	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
330055.0	1	62	1	3	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
330064.0	2	50	2	6	0	0	0	0	0	1	0	0	1	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.5
330074.0	2	62	1	3	0	0	0	0	0	0	2	0	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
330083.0	2	35	1	3	8	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
330092.0	4	46	1	3	13	0	0	0	0	2	0	0	2	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.5
348001.0	1	55	1	3	13	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
348006.0	2	41	1	3	8	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
348011.0	1	79	2	6	21	0	0	0	0	1	0	0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
348013.0	4	75	1	6	0	0	0	0	0	0	2	1	1	0.0	0.0	0.0	0.0	0.0	0.5	0.25	0.25
348016.0	2	60	2	6	9	0	0	0	0	1	1	0	0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0
348026.0	1	38	2	2	8	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
348031.0	1	42	2	6	9	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
348036.0	1	63	2	6	0	0	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
348041.0	1	70	2	6	9	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
348046.0	2	44	1	3	8	0	0	0	0	0	0	0	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
358004.0	1	55	1	3	8	0	0	0	0	1	0	0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
358012.0	3	34	1	3	13	0	0	0	0	0	0	1	2	0.0	0.0	0.0	0.0	0.0	0.0	0.33333334	0.6666667
358015.0	2	40	1	3	9	0	0	0	0	0	0	0	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
358019.0	1	36	2	3	13	0	0	0	0	1	0	0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
358027.0	1	72	2	6	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
358035.0	2	39	1	3	13	0	0	0	0	1	1	0	0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0
358038.0	2	63	1	3	0	0	0	0	0	1	1	0	0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0
358042.0	1	81	1	3	22	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
358053.0	3	48	1	3	13	0	0	0	0	1	0	0	2	0.0	0.0	0.0	0.0	0.33333334	0.0	0.0	0.6666667
358061.0	1	78	1	3	9	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
385004.0	4	70	1	3	8	0	0	0	1	2	1	0	0	0.0	0.0	0.0	0.25	0.5	0.25	0.0	0.0
385014.0	2	22	1	3	9	0	0	0	1	0	0	1	0	0.0	0.0	0.0	0.5	0.0	0.0	0.5	0.0
385016.0	3	30	1	3	12	0	0	0	0	0	0	2	1	0.0	0.0	0.0	0.0	0.0	0.0	0.6666667	0.33333334
385027.0	2	34	1	3	9	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
385039.0	1	78	2	5	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
385050.0	1	65	2	6	22	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
385062.0	2	35	1	3	13	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
385085.0	1	58	1	3	8	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
385097.0	3	32	2	3	21	0	0	0	0	0	0	2	1	0.0	0.0	0.0	0.0	0.0	0.0	0.6666667	0.33333334
385108.0	2	26	2	1	13	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
386002.0	6	90	1	3	22	0	0	0	0	0	3	2	1	0.0	0.0	0.0	0.0	0.0	0.5	0.33333334	0.16666667
386004.0	1	63	1	3	11	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
386016.0	3	45	1	3	13	0	0	0	0	1	0	0	2	0.0	0.0	0.0	0.0	0.33333334	0.0	0.0	0.6666667
386027.0	1	70	2	3	22	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
386035.0	4	85	1	3	0	0	0	0	0	1	1	0	2	0.0	0.0	0.0	0.0	0.25	0.25	0.0	0.5
386039.0	1	48	2	3	22	0	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
386053.0	1	48	2	6	0	0	0	0	0	0	1	0	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
386060.0	2	40	1	3	0	0	0	0	0	0	0	2	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
386068.0	3	40	1	3	0	0	0	0	0	0	0	1	2	0.0	0.0	0.0	0.0	0.0	0.0	0.33333334	0.6666667
386076.0	7	60	1	3	0	0	0	0	0	2	4	0	1	0.0	0.0	0.0	0.0	0.2857143	0.5714286	0.0	0.14285715
391003.0	4	31	1	3	9	0	0	0	0	0	0	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
391016.0	3	56	1	3	9	0	0	0	0	0	1	0	2	0.0	0.0	0.0	0.0	0.0	0.33333334	0.0	0.6666667
391029.0	7	81	1	3	0	0	0	0	0	0	1	5	1	0.0	0.0	0.0	0.0	0.0	0.14285715	0.71428573	0.14285715
391043.0	4	64	1	3	9	0	0	0	0	0	1	2	1	0.0	0.0	0.0	0.0	0.0	0.25	0.5	0.25
391056.0	2	45	1	3	9	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
391069.0	2	26	1	3	0	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
391082.0	4	28	1	3	13	0	0	0	0	0	0	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
391095.0	4	45	1	3	13	0	0	0	0	1	1	1	1	0.0	0.0	0.0	0.0	0.25	0.25	0.25	0.25
391108.0	1	50	1	3	8	0	0	0	0	0	1	0	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
391121.0	5	49	1	3	9	0	0	0	0	1	1	2	1	0.0	0.0	0.0	0.0	0.2	0.2	0.4	0.2
392007.0	4	44	2	3	8	0	0	0	0	0	1	1	2	0.0	0.0	0.0	0.0	0.0	0.25	0.25	0.5
392011.0	2	46	1	3	0	0	0	0	0	0	0	0	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
392012.0	1	69	2	6	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
392019.0	3	45	1	3	13	0	0	0	0	0	0	1	2	0.0	0.0	0.0	0.0	0.0	0.0	0.33333334	0.6666667
392043.0	3	45	1	3	13	0	0	0	0	0	0	1	2	0.0	0.0	0.0	0.0	0.0	0.0	0.33333334	0.6666667
392068.0	2	54	1	3	0	0	0	0	0	0	0	2	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
392072.0	1	54	1	3	13	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
392079.0	4	38	1	3	21	0	0	0	0	0	0	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
392091.0	2	64	1	3	9	0	0	0	0	1	0	0	1	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.5
392103.0	4	34	1	3	9	0	0	0	0	0	0	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
401001.0	2	26	1	3	13	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
401008.0	2	38	1	3	8	0	0	0	0	1	1	0	0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0
401040.0	2	38	1	3	11	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
401056.0	4	45	1	3	13	0	0	0	0	0	0	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
401072.0	1	26	1	1	21	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
401104.0	2	28	1	3	9	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
401119.0	2	44	1	3	0	0	0	0	0	0	0	0	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
401123.0	3	40	1	3	13	0	0	0	0	0	0	1	2	0.0	0.0	0.0	0.0	0.0	0.0	0.33333334	0.6666667
401138.0	2	79	1	3	22	0	0	0	0	2	0	0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
401141.0	1	40	1	3	9	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
417019.0	8	78	1	3	9	0	0	0	0	2	5	1	0	0.0	0.0	0.0	0.0	0.25	0.625	0.125	0.0
417020.0	1	40	1	3	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
417027.0	2	35	2	6	13	0	1	0	0	1	0	0	0	0.0	0.5	0.0	0.0	0.5	0.0	0.0	0.0
417050.0	3	45	1	3	8	0	0	0	0	0	1	0	2	0.0	0.0	0.0	0.0	0.0	0.33333334	0.0	0.6666667
417051.0	1	62	1	3	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
417061.0	4	70	1	3	0	0	0	0	0	1	1	1	1	0.0	0.0	0.0	0.0	0.25	0.25	0.25	0.25
417071.0	4	39	1	3	11	0	0	1	0	0	1	0	2	0.0	0.0	0.25	0.0	0.0	0.25	0.0	0.5
417081.0	1	43	1	3	9	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
417092.0	3	47	1	3	0	0	0	0	0	0	1	1	1	0.0	0.0	0.0	0.0	0.0	0.33333334	0.33333334	0.33333334
417102.0	2	75	2	6	0	0	0	0	0	1	1	0	0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0
504011.0	1	72	1	1	9	0	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
504017.0	1	60	1	3	21	0	0	0	0	0	1	0	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
504019.0	5	32	1	3	9	0	0	0	0	1	0	2	2	0.0	0.0	0.0	0.0	0.2	0.0	0.4	0.4
504027.0	1	55	2	6	0	0	0	0	0	0	1	0	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
504032.0	1	36	1	1	13	0	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
504035.0	3	43	1	3	15	0	0	0	0	0	0	1	2	0.0	0.0	0.0	0.0	0.0	0.0	0.33333334	0.6666667
504043.0	5	80	2	6	0	0	0	0	0	1	0	4	0	0.0	0.0	0.0	0.0	0.2	0.0	0.8	0.0
504051.0	1	55	1	3	13	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
504059.0	3	35	1	3	13	0	0	0	0	0	0	1	2	0.0	0.0	0.0	0.0	0.0	0.0	0.33333334	0.6666667
504067.0	2	31	1	3	0	0	0	0	0	0	0	0	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
618008.0	1	81	2	6	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
618018.0	1	68	1	3	14	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
618028.0	4	64	2	6	21	0	0	0	0	3	0	1	0	0.0	0.0	0.0	0.0	0.75	0.0	0.25	0.0
618038.0	2	32	1	3	13	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
618048.0	3	25	1	3	13	0	0	0	0	0	0	1	2	0.0	0.0	0.0	0.0	0.0	0.0	0.33333334	0.6666667
618058.0	1	32	2	6	21	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
618068.0	1	39	2	1	13	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
618078.0	2	40	1	3	0	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
618088.0	1	52	1	3	19	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
618098.0	1	48	2	1	13	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
638009.0	4	38	1	3	13	0	0	0	0	0	0	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
638018.0	2	66	1	3	0	0	0	0	0	1	1	0	0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0
638027.0	1	38	1	3	0	0	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
638036.0	1	48	2	6	13	0	0	0	0	0	1	0	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
638045.0	3	42	2	3	8	0	0	0	0	0	0	2	1	0.0	0.0	0.0	0.0	0.0	0.0	0.6666667	0.33333334
638055.0	2	48	1	3	11	0	0	0	0	0	1	1	0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0
638064.0	3	28	1	3	13	0	0	0	0	0	0	1	2	0.0	0.0	0.0	0.0	0.0	0.0	0.33333334	0.6666667
638073.0	2	39	1	3	10	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
638082.0	5	22	1	1	21	0	0	1	2	1	1	0	0	0.0	0.0	0.2	0.4	0.2	0.2	0.0	0.0
638091.0	1	30	1	3	15	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
649011.0	8	81	2	6	0	0	0	0	0	0	0	4	4	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
649022.0	5	56	1	3	8	0	0	0	0	2	3	0	0	0.0	0.0	0.0	0.0	0.4	0.6	0.0	0.0
649030.0	8	63	1	3	15	0	0	1	1	2	3	0	1	0.0	0.0	0.125	0.125	0.25	0.375	0.0	0.125
