hhid	pid	sim_id	mobile_sim_ownership	mobile_sim_access	nb_handsets	network	contract	airtime_expt	calls_per_day	coverage	first_usage_m	first_usage_y	reason_multiple1	reason_multiple2	reason_multiple_other	reason_separate	reason_separate_other
842125.0	2	1	1		1	1	2	250	1	1	9	2002					
842059.0	2	1	1		1	1	2	80	2	1	7	2001					
1661009.0	1	1	1		1	1	2	800	3	1	99	2007					
1661029.0	2	1	2	1		1	2	200	1	1	8	2007					
1661049.0	2	1	1		1	1	2	3000	999	1	4	2005					
1661056.0	3	1	1		1	1	2	1000	8	1	99	2001					
1661007.0	2	1	1		1	1	2	1500	3	2	5	2005					
1661062.0	2	1	1		1	1	2	500	1	2	8	2007					
1661042.0	2	1	1		1	1	2	2500	5	1	6	2006					
1661016.0	1	1	1		2	1	2	2000	12	1	4	2005	1				
1661016.0	1	2	1		2	2	2	1000	14	1	4	2005	1				
1661023.0	1	1	1		1	1	2	3000	10	1	2	2000					
843083.0	1	1	1		1	1	2	4500	3	1	2	2003					
843122.0	1	1	2	1		1	2	1500	3	1	6	2004					
843005.0	1	1	1		1	1	2	500	10	1	6	2004					
843018.0	1	1	1		1	1	2	9999999	8	1	99	9999					
843070.0	3	1	1		4	1	2	200	3	1	12	2006					
843031.0	4	1	1		1	1	2	200	1	1	99	2006					
843057.0	1	1	1		1	1	2	600	1	1	5	2002					
843019.0	1	1	1		1	1	2	3000	10	2	7	2002	6				
843019.0	1	2	1		1	2	2	1000	2	1	7	2002	6				
843044.0	2	1	1		2	1	2	2000	3	1	10	2001	3				
843044.0	2	2	1		2	1	2	500	1	1	10	2001	3				
843096.0	1	1	1		1	1	2	2500	8	1	10	2006					
849078.0	1	1	1		1	1	2	1000	5	1	8	2003					
849078.0	1	2	1		1	1	2	1000	5	1	8	2003	7		99		
849058.0	1	1	1		1	1	2	500	4	1	12	2001					
849068.0	1	1	1		1	1	2	200	1	1	1	2007					
849002.0	1	1	1		1	1	2	1000	3	1	2	2007					
849034.0	2	1	1		1	1	2	500	5	2	8	2002					
849008.0	1	1	1		1	1	2	400	3	1	99	2007					
849018.0	1	1	1		1	1	2	800	2	1	3	2006					
849038.0	2	1	1		1	1	2	800	1	1	5	2006					
1662021.0	2	1	1		1	1	2	400	5	1	10	2005					
1662172.0	2	1	1		1	1	2	1600	2	1	6	2007					
1662222.0	3	1	1		1	1	2	700	7	1	99	2003					
1662071.0	1	1	1		1	1	2	2500	5	2	1	9999	4				
1662071.0	1	2	1		1	1	2	500	2	2	1	9999	4				
1662071.0	1	3	1		1	1	2	100	1	2	1	9999	4				
1662142.0	1	1	2	1		1	2	500	5	1	1	2003					
1662247.0	1	1	1		1	1	2	500	999	1	3	2006					
1662046.0	1	1	1		2	1	2	200	2	1	2	2005					
1662046.0	1	2	1		2	1	2	200	2	1	2	2005	7		99		
1662097.0	1	1	1		1	3	2	500	2	1	12	2000					
1662122.0	1	1	1		3	3	2	500	10	2	99	2003	1				
1662122.0	1	2	1		3	2	2	200	1	1	99	2003	1				
1662122.0	1	3	1		3	1	2	100	1	1	99	2003	1				
1665028.0	1	1	1		1	1	2	2500	1	1	11	2000					
1665009.0	2	1	1		1	1	2	1500	2	1	9	1999					
1665018.0	1	1	1		1	1	2	4000	20	2	12	2005					
1665095.0	2	1	1		1	1	2	500	4	1	2	2006					
1665076.0	2	1	1		1	1	2	1500	6	1	6	2006					
1665085.0	2	1	1		1	1	2	1000	1	1	2	2004					
1665037.0	2	1	1		1	1	2	1000	2	1	99	2000					
1665066.0	1	1	1		1	1	2	500	2	1	2	2005					
1665045.0	3	1	1		1	1	2	800	3	1	7	2003					
1665057.0	2	1	1		1	1	2	300	1	1	3	2007					
847037.0	1	1	2	1		1	2	1000	5	1	99	2005					
847054.0	1	1	1		1	1	2	250	1	1	8	2007					
847063.0	1	1	2	1		1	2	300	1	1	99	2007					
847012.0	2	1	1		1	2	1	1000	3	1	99	2005					
847080.0	1	1	1		1	1	1	500	2	1	99	2006					
847002.0	1	1	1		1	1	1	1000	3	1	99	2006					
1664010.0	1	1	1		1	1	2	1000	7	1	2	2007					
1664002.0	2	1	1		1	1	2	1000	8	1	5	2005					
1664024.0	1	1	2	1		2	2	600	1	1	5	2001	2			3	
1664024.0	1	2	2	1		1	2	200	1	1	5	2001	2			3	
1664047.0	1	1	1		1	1	2	1200	3	1	1	2006					
1664017.0	1	1	1		1	1	2	2000	15	1	3	2007					
1664054.0	1	1	1		1	1	2	3000	5	1	7	9999					
1664069.0	2	1	2	1		1	2	200	2	1	99	2001					
1664061.0	1	1	1		1	2	2	2000	3	1	99	2002					
867087.0	2	1	1		1	1	2	1000	4	1	3	2008					
867047.0	2	1	1		1	1	2	200	3	1	8	2001	1				
867047.0	2	2	1		1	2	2	150	1	1	8	2001	1				
867057.0	2	1	2	1		1	2	500	4	1	99	2004					
867037.0	1	1	1		1	1	2	1000	6	1	99	2006					
867027.0	1	1	1		1	1	2	100	1	1	4	2007					
867097.0	1	1	1		1	1	2	3000	10	1	3	2007					
1669013.0	1	1	1		1	1	2	600	2	2	4	2008					
1669131.0	1	1	2	1		1	2	50	2	1	99	2004					
1669065.0	1	1	2	1		1	2	200	1	1	2	2008					
1669078.0	2	1	1		1	1	1	320	3	1	12	2007					
1669118.0	1	1	1		1	1	2	3000	10	1	99	2005					
1669091.0	1	1	1		1	1	1	400	3	1	99	2001					
1669039.0	1	1	2	1		1	2	1000	2	1	5	2007					
1669052.0	1	1	2	1		1	2	600	4	1	1	2007					
1670013.0	2	1	1		1	1	2	1000	2	1	99	2005					
1670187.0	2	1	1		1	1	1	300	3	2	10	2007					
1670033.0	1	1	1		1	1	2	1500	5	1	1	2006					
1670168.0	1	1	1		1	1	2	2500	5	1	99	1999					
1670052.0	1	1	1		1	1	2	1500	8	1	99	2000					
1670071.0	2	1	1		1	1	2	3000	5	1	99	2003					
1670091.0	1	1	1		1	1	2	1800	4	1	6	2005					
1670110.0	2	1	1		1	1	2	500	5	1	99	2004					
1671052.0	1	1	1		1	2	1	500	3	2	99	2006					
1671051.0	1	1	1		1	1	2	300	3	1	4	2004					
1671011.0	2	1	1		1	1	2	1000	3	1	7	2004					
1671016.0	2	1	2	1		1	2	600	2	1	99	2006					
1671008.0	1	1	1		1	1	2	200	1	1	12	2007					
1671042.0	1	1	1		1	1	2	500	1	1	2	2005					
1671077.0	1	1	1		1	1	2	300	5	2	99	2006					
1671069.0	2	1	2	1		1	2	100	1	1	99	2002					
1672019.0	1	1	2	1		1	2	600	5	1	99	2004					
1672004.0	1	1	1		1	1	2	600	5	1	6	2005	2			6	99
1672004.0	1	2	1		1	1	2	9999999	999	1	6	2005	2			6	99
1672050.0	1	1	1		1	1	2	600	3	1	4	2008					
1672143.0	1	1	1		1	1	2	1000	2	1	99	2006					
1672081.0	1	1	1		1	2	1	500	3	1	99	2007					
1672112.0	2	1	1		1	1	1	200	1	2	99	2007					
1672065.0	2	1	1		1	2	2	500	2	2	5	2007					
1674008.0	1	1	1		1	1	2	1500	2	1	99	2007					
1674037.0	1	1	1		1	1	2	1500	5	2	1	2006					
1674097.0	2	1	2	1		1	2	100	3	1	5	2006					
1674087.0	1	1	1		1	1	1	600	3	1	99	2003					
1674047.0	2	1	2	1		1	2	500	5	1	4	2008					
1674077.0	1	1	1		1	1	2	600	1	1	8	2007					
1674057.0	1	1	1		1	1	2	3000	10	1	1	9999					
1674018.0	1	1	2	1		1	2	1200	5	1	99	2005					
885057.0	2	1	1		1	1	2	700	2	1	8	2003					
885034.0	2	1	2	1		1	2	200	3	2	99	2008					
885019.0	1	1	1		1	1	2	400	1	1	9	2007					
885004.0	1	1	1		1	1	2	600	2	1	12	2006					
885065.0	1	1	1		1	1	2	600	3	1	4	2007					
1678089.0	2	1	1		1	1	1	300	2	1	99	2006					
1678022.0	1	1	1		1	1	1	1500	3	1	99	2006					
1678054.0	1	1	1		1	1	1	2000	5	1	99	2005					
1678041.0	1	1	1		1	1	1	800	4	1	1	2007					
1678070.0	1	1	1		1	1	2	1500	4	1	99	2000					
1678061.0	2	1	1		1	1	2	600	3	1	2	2008					
1678013.0	1	1	1		1	1	2	3000	8	1	6	2004					
1678003.0	2	1	1		1	1	2	600	6	1	3	2004					
910082.0	1	1	1		1	1	1	300	2	1	99	2005					
910039.0	1	1	1		1	1	2	200	1	1	99	2007					
1682015.0	2	1	1		1	1	2	200	1	1	1	2008					
1682095.0	2	1	1		1	1	1	500	5	1	11	2007					
1682026.0	1	1	1		1	1	2	300	5	1	1	2006					
1682003.0	2	1	1		1	1	2	900	5	1	99	2006					
1682072.0	3	1	1		1	1	2	400	5	1	3	2007					
1682038.0	1	1	1		1	1	1	300	5	1	99	2006					
1682049.0	1	1	1		1	1	2	500	3	2	99	2004					
1682107.0	1	1	1		1	1	1	1500	14	1	12	2003					
1682084.0	1	1	1		2	1	2	500	5	1	99	2003	6				
1682084.0	1	2	1		2	1	2	200	1	1	99	2003	6				
1684048.0	3	1	1		1	1	2	600	5	1	99	2005					
1684098.0	1	1	1		1	1	1	500	2	1	99	2008					
1684018.0	2	1	1		1	1	2	100	1	1	12	2000					
1684078.0	1	1	2	1		2	2	50	1	1	99	2004					
1684028.0	1	1	1		1	1	2	2000	4	1	99	2002					
1684038.0	1	1	2	1		1	2	200	5	1	6	2007					
944007.0	2	1	1		1	1	2	250	2	1	4	2006					
944063.0	4	1	1		1	1	1	4500	15	1	10	2003					
944037.0	2	1	2	1		1	2	100	3	3	2	2008					
944043.0	2	1	1		1	1	2	500	999	3	1	2007					
944031.0	2	1	1		1	1	1	500	5	1	3	2008					
944062.0	1	1	1		1	1	2	1400	4	1	4	2002					
945077.0	3	1	1		1	1	2	600	5	1	7	2006					
945032.0	2	1	1		1	1	1	3000	10	1	99	2003					
945009.0	1	1	1		1	1	2	200	1	1	3	2006					
945111.0	1	1	1		1	1	2	600	5	1	1	2006					
945110.0	2	1	1		1	1	2	300	3	1	2	2004					
945020.0	2	1	2	1		1	1	500	2	1	99	2002					
945054.0	1	1	1		1	1	2	800	3	1	99	2003					
945043.0	2	1	1		1	1	2	1300	3	1	99	2004					
1687016.0	1	1	2	1		1	2	200	2	1	99	2006					
1687032.0	1	1	1		1	1	2	1000	2	1	99	2003					
1687149.0	1	1	1		1	1	1	500	1	1	99	2006					
1687133.0	1	1	1		1	2	2	800	10	1	3	2006					
1687166.0	1	1	1		1	1	1	600	2	1	99	2005					
1687049.0	2	1	1		1	1	2	160	3	1	99	2004					
1687066.0	1	1	1		1	1	2	300	2	1	12	2005					
1687099.0	2	1	1		1	1	2	200	3	1	2	2007					
1687082.0	2	1	2	1		1	2	1000	5	1	7	2005					
1687116.0	1	1	1		1	1	2	1000	3	1	12	2000					
1688003.0	1	1	1		1	1	2	300	2	2	5	2006					
1688009.0	1	1	1		1	1	2	1500	999	1	3	2008					
1688072.0	1	1	1		1	1	2	2000	9	1	2	2008					
1688051.0	2	1	1		1	1	2	800	1	1	99	2004					
1688040.0	1	1	1		1	1	2	300	2	1	1	2005					
1690051.0	2	1	1		1	1	2	900	9	1	3	2004					
1690110.0	1	1	1		1	1	1	400	3	1	99	2005					
1690098.0	2	1	1		1	1	1	200	2	1	99	2005					
1690027.0	1	1	1		1	1	2	1500	3	1	4	2003					
1690069.0	1	1	1		1	1	2	500	1	1	2	2008					
1690086.0	1	1	1		1	1	2	1000	1	2	3	2007	2			1	
1690086.0	1	2	1		1	1	2	9999999	999	1	3	2007	2			1	
1690003.0	2	1	1		1	1	1	240	3	1	10	2003					
1690074.0	1	1	1		2	1	2	2000	9	1	6	2001	1				
1690074.0	1	2	1		2	1	2	800	8	1	6	2001	1				
1691096.0	1	1	1		1	1	1	300	3	1	99	2007					
1691106.0	1	1	1		1	1	1	600	2	2	4	2008					
1691009.0	2	1	1		1	1	2	2000	10	1	9	2007					
1691063.0	1	1	1		1	1	2	2000	10	1	10	2000					
1691052.0	1	1	2	1		1	2	800	8	1	10	2002					
1691020.0	1	1	1		1	1	2	3000	8	1	99	2005					
1691042.0	2	1	2	1		1	2	500	3	1	4	2006					
1691085.0	2	1	1		1	1	2	1000	3	1	11	2005					
1692145.0	1	1	1		1	1	1	1500	4	1	99	2004					
1692063.0	1	1	1		1	1	2	400	2	1	1	2004					
1692080.0	1	1	1		1	1	2	500	6	1	99	2004					
1692015.0	2	1	1		1	1	2	700	999	1	7	2003					
1692016.0	1	1	1		1	1	2	2000	10	1	4	2002					
1692047.0	2	1	1		1	1	2	250	1	1	9	2004					
1692031.0	1	1	1		1	1	2	100	1	1	99	2006					
1692096.0	2	1	1		1	1	2	500	4	1	99	2006					
1692161.0	1	1	1		1	1	2	500	5	1	99	2004					
1693132.0	2	1	2	1		1	2	500	1	1	99	2007					
1693023.0	2	1	1		1	1	2	500	5	1	8	2002					
1693150.0	2	1	2	1		1	1	9999999	999	1	99	9999					
1693168.0	1	1	1		1	1	1	1500	2	1	99	9999					
1693077.0	2	1	1		1	1	2	300	4	2	12	2007					
1693041.0	1	1	1		1	1	2	1500	3	1	99	2005					
1693059.0	4	1	2	1		1	2	50	1	1	12	2007					
1693059.0	4	2	2	1		1	2	50	1	1	12	2007	7		99		
1693095.0	1	1	1		1	1	2	900	9	1	10	2002					
1693004.0	2	1	1		1	1	2	300	6	1	7	2005					
1696013.0	2	1	1		1	1	2	1000	5	1	5	2005					
1696061.0	2	1	1		1	1	2	9999999	5	1	99	2001					
1696023.0	3	1	1		1	1	2	1800	8	1	10	2003					
1696002.0	1	1	1		1	1	2	1500	10	2	12	2006					
1696032.0	1	1	1		1	1	2	2000	5	1	4	2003					
1696065.0	1	1	1		1	1	2	200	2	1	99	2003					
1696052.0	2	1	1		1	1	1	1000	5	1	11	2007					
1696090.0	3	1	1		1	1	1	1000	5	1	99	2005					
1696022.0	1	1	1		1	1	2	3000	8	1	9	2001					
1697006.0	1	1	1		1	1	2	2000	5	1	99	1999					
1697106.0	2	1	1		1	1	1	800	6	2	99	2005					
1697063.0	2	1	2	1		1	2	2000	9	1	3	2005					
1697095.0	2	1	1		1	1	2	800	3	1	99	2004					
1697009.0	2	1	1		1	1	2	200	1	1	8	2006					
1697020.0	1	1	1		1	1	2	1500	6	1	1	2005					
1697019.0	1	1	1		1	1	2	600	3	1	4	2005					
976022.0	2	1	2	1		1	2	100	1	1	99	2008					
976047.0	1	1	1		2	3	2	500	6	1	99	2003	1				
976047.0	1	2	1		2	2	2	500	2	1	99	2003	1				
976049.0	2	1	1		1	1	1	300	3	1	99	9999					
976095.0	1	1	1		1	1	2	1000	4	1	2	2008					
976034.0	1	1	2	1		1	2	150	1	2	11	2007					
1703102.0	1	1	1		1	1	2	600	4	2	2	9999					
1703033.0	1	1	1		3	1	1	7000	10	1	99	2001					
1703033.0	1	2	1		3	3	1	500	3	1	99	2001	7		99		
1703033.0	1	3	1		3	2	1	500	3	1	99	2001	7		99		
1703079.0	2	1	2	1		1	2	600	5	2	99	2002					
1703067.0	1	1	1		1	1	2	600	1	1	99	2000					
1703060.0	1	1	1		1	1	2	1500	4	2	99	1999					
1703048.0	2	1	1		1	1	1	500	3	1	99	2004					
1704035.0	2	1	2	1		1	2	700	4	2	10	2007					
1704057.0	2	1	1		1	1	2	1500	4	1	9	2007					
1704046.0	2	1	1		1	2	2	200	1	3	2	2008	1				
1704046.0	2	2	1		1	1	2	300	1	3	2	2008	1				
1704089.0	2	1	1		1	2	2	200	1	2	3	2008					
1704003.0	1	1	1		1	1	2	300	2	3	5	2007					
1704024.0	1	1	1		1	1	2	600	5	2	99	2006					
1705026.0	2	1	1		1	1	2	800	3	1	2	2008					
1705018.0	2	1	1		1	1	2	600	14	1	10	2004	1				
1705018.0	2	2	1		1	2	2	400	2	1	10	2004	1				
1705069.0	3	1	1		1	1	2	1000	2	1	8	2005					
1705059.0	1	1	1		1	1	2	500	3	2	10	2006					
1705077.0	1	1	1		1	1	1	1500	5	1	8	2006					
1705043.0	2	1	1		1	1	2	150	2	2	10	2006					
1705035.0	1	1	1		1	1	2	400	3	3	11	2007					
1705011.0	1	1	1		1	1	2	1500	6	1	2	2008					
1705052.0	2	1	2	1		1	2	600	3	1	8	2006					
1706039.0	2	1	1		1	1	2	1000	3	1	99	2006					
1706005.0	2	1	1		1	1	2	3000	6	1	5	2008					
1706085.0	2	1	1		1	1	2	1000	6	1	99	2004					
1706097.0	1	1	1		1	1	2	1500	1	2	1	2007					
1706062.0	1	1	2	1		1	2	100	2	1	6	2007					
1706051.0	1	1	1		1	1	2	600	2	1	8	2006					
1706074.0	2	1	1		1	1	2	1300	5	1	9	2005					
982033.0	2	1	1		1	1	2	1200	5	2	99	1999					
982018.0	1	1	1		1	2	2	500	3	4	99	2005					
982083.0	1	1	1		1	2	2	500	4	2	8	2007					
982039.0	2	1	1		1	1	2	500	3	4	3	2006					
982094.0	2	1	1		1	2	2	200	2	3	4	2001					
982061.0	1	1	1		2	1	2	2000	2	3	99	2003	6				
982061.0	1	2	1		2	2	2	1000	15	1	99	2003	6				
982072.0	1	1	1		1	2	2	500	2	4	99	2003					
988007.0	1	1	2	1		1	2	500	2	1	5	2008					
988111.0	1	1	1		1	1	2	2500	8	1	6	2004					
988110.0	1	1	1		1	1	2	500	3	1	8	2005					
988065.0	1	1	1		1	1	2	3000	6	2	1	2005					
988072.0	1	1	1		2	1	2	1500	4	1	3	2008	3				
988072.0	1	2	1		2	1	2	500	2	1	3	2008	3				
988060.0	2	1	1		1	1	2	1000	3	1	99	9999					
988021.0	1	1	1		1	1	2	2000	7	1	99	2004					
988034.0	1	1	1		1	1	2	1500	5	1	5	2008					
988123.0	2	1	1		1	1	2	1500	8	1	99	2005					
1036100.0	2	1	2	1		1	2	1500	5	1	99	2003					
1036065.0	2	1	1		1	1	2	3500	7	1	99	2000	7		99		
1036065.0	2	2	1		1	1	2	1500	93	1	99	2000	7		99		
1036001.0	1	1	1		1	1	2	4500	12	1	11	2001					
1036112.0	2	1	2	1		1	2	300	5	1	99	2007					
1036089.0	1	1	1		1	1	2	300	3	1	6	2005					
1036030.0	1	1	1		1	1	2	1000	3	1	2	2003					
1036042.0	1	1	1		1	1	2	1200	10	1	6	2005					
1036019.0	2	1	2	1		1	2	200	1	1	1	2007					
1036054.0	2	1	1		1	1	1	800	3	2	99	2007					
1036077.0	1	1	1		1	1	1	200	2	1	99	2005					
1719008.0	2	1	1		1	1	1	3500	20	2	99	2002					
1719034.0	5	1	2	1		1	2	5000	9	1	99	2004					
1719017.0	3	1	1		1	1	2	400	3	1	12	2005					
1719068.0	5	1	1		1	1	2	500	2	1	2	2008					
1719025.0	1	1	1		2	1	1	9999999	1	2	99	2001	1				
1719025.0	1	2	1		2	2	1	9999999	3	1	99	2001	1				
1719077.0	1	1	1		1	1	1	850	2	1	99	2005					
1719086.0	1	1	1		1	1	2	400	8	1	11	2007					
1719060.0	1	1	1		1	1	2	2000	10	1	10	2004					
1719043.0	1	1	1		1	1	2	500	5	1	99	2004					
1719051.0	1	1	1		1	1	2	1000	4	1	99	2004					
1733099.0	1	1	1		1	1	2	1500	5	1	12	2004					
1733033.0	1	1	1		1	1	2	500	4	1	99	2002					
1733010.0	1	1	1		1	1	2	1200	4	1	7	2005					
1733089.0	1	1	1		1	1	2	1200	999	1	99	2004					
1733019.0	2	1	2	1		1	2	300	2	1	7	2005					
1733079.0	1	1	2	1		1	2	100	1	1	99	2007					
1134011.0	1	1	1		1	1	2	200	5	2	6	2004					
1134143.0	1	1	1		1	2	2	500	2	1	2	2007					
1134128.0	2	1	2	1		2	2	1200	3	1	8	2006					
1146122.0	2	1	2	1		2	2	1100	4	1	7	2007					
1146107.0	2	1	1		1	1	2	2000	7	1	9	2006					
1754076.0	3	1	1		1	1	2	600	4	1	2	2006					
1754011.0	1	1	1		1	1	2	400	2	3	1	2007					
1754048.0	1	1	1		1	2	2	500	2	1	5	2007					
1754039.0	1	1	1		1	1	2	200	2	1	4	2006					
1755002.0	1	1	1		1	1	2	1000	2	3	3	2006					
1755102.0	1	1	1		1	1	2	700	8	1	4	2008					
1755039.0	1	1	1		1	1	2	6600	10	2	99	2004					
1755049.0	2	1	1		1	2	2	1200	2	2	9	2007					
1755081.0	1	1	1		1	1	2	250	3	3	8	2002	6				
1755081.0	1	2	1		1	1	2	250	3	3	8	2002	6				
1755070.0	2	1	1		1	1	2	500	3	3	8	2004					
1757078.0	1	1	1		1	1	2	1000	2	1	4	2005					
1757129.0	1	1	1		1	1	2	1000	5	1	2	2006					
1757100.0	1	1	1		1	1	2	300	1	1	5	2007					
1757013.0	2	1	1		1	1	2	9000	20	2	2	2003					
1757143.0	1	1	2	1		1	2	1800	1	1	3	2007					
1757042.0	1	1	1		1	1	2	600	2	1	3	2005					
1757027.0	1	1	1		1	1	2	800	10	2	99	2005					
1757085.0	2	1	1		1	1	2	400	1	1	8	2006					
1758145.0	1	1	1		1	1	2	3000	8	1	99	2006					
1758130.0	1	1	1		1	1	2	500	3	1	99	2006					
1758057.0	4	1	1		1	1	2	1000	10	3	2	2004					
1758042.0	2	1	1		1	1	2	500	1	1	1	2006					
1759014.0	2	1	1		1	1	2	9000	20	1	99	2000					
1759098.0	2	1	1		1	1	2	1200	7	3	2	2007					
1759081.0	1	1	1		1	1	2	400	2	1	2	2006					
1759144.0	2	1	1		1	1	2	2000	9	3	5	2003					
1759030.0	1	1	1		1	1	2	600	2	1	3	2004					
1759064.0	1	1	1		1	1	2	1500	4	2	3	2003					
1759012.0	1	1	2	1		1	2	600	1	1	99	2005					
1759132.0	1	1	1		1	1	2	1000	10	2	7	2002					
1759149.0	1	1	1		1	1	2	3000	3	1	10	2000					
1759166.0	1	1	1		1	1	2	500	5	1	6	2007					
1760007.0	1	1	1		1	1	2	1000	5	1	9	2006					
1760118.0	1	1	1		1	1	2	3000	7	2	99	2003					
1760150.0	1	1	1		1	1	1	3000	7	1	9	2004					
1760087.0	2	1	1		1	1	2	2000	3	3	12	2003					
1760103.0	3	1	1		1	1	2	2000	10	1	12	2003					
1760055.0	2	1	1		1	1	2	500	2	1	7	2007					
1760071.0	1	1	1		2	1	2	1800	10	3	2	2006	3				
1760071.0	1	2	1		2	1	2	1200	20	3	2	2006	3				
1760023.0	1	1	1		1	1	2	400	4	1	1	2007					
1761009.0	1	1	1		1	1	2	500	5	1	6	2005					
1761017.0	1	1	1		1	1	2	3000	8	1	99	2002					
1761032.0	1	1	1		1	1	2	1000	5	2	6	2001					
1761001.0	1	1	1		1	1	2	400	5	1	3	2003					
1761104.0	1	1	1		1	1	2	3000	6	1	99	2004					
1761092.0	1	1	1		1	1	2	400	3	1	5	2007					
1761068.0	2	1	1		1	1	2	2000	7	1	8	2003					
1761056.0	1	1	1		1	1	2	200	2	1	4	2005					
1761080.0	1	1	1		1	1	2	100	1	1	2	2006					
1245059.0	1	1	1		1	2	2	600	2	1	6	2007					
1245028.0	1	1	2	1		1	2	800	1	3	4	2000					
1245091.0	1	1	2	1		1	2	9999999	999	3	99	9999					
1246006.0	1	1	1		1	1	2	450	2	1	6	2008					
1246008.0	2	1	1		1	1	2	250	1	3	6	2007					
1246004.0	1	1	1		1	1	2	500	2	1	3	2007					
1180007.0	2	1	1		1	1	2	600	2	1	2	2007					
1180026.0	1	1	2	1		1	2	9999999	999	2	99	9999					
1180036.0	2	1	2	1		2	2	200	2	3	1	2007					
1180056.0	2	1	2	1		1	2	400	2	2	11	2007					
1194010.0	1	1	1		1	1	2	600	4	3	4	2006					
1194077.0	1	1	1		1	1	2	200	2	1	2	2008					
1194022.0	3	1	1		1	1	2	1200	3	1	4	2000					
1194088.0	1	1	1		1	1	2	6000	8	1	3	2002					
1194110.0	1	1	1		1	1	2	300	1	1	3	2008					
1194099.0	1	1	2	1		1	2	9999999	1	1	99	9999					
1769027.0	1	1	1		1	1	2	300	2	3	6	2007					
1769004.0	1	1	1		1	1	2	6000	10	2	8	2002					
1769045.0	1	1	1		1	1	2	500	3	1	12	2002					
1769032.0	2	1	1		1	1	2	600	2	1	5	2008					
1769044.0	2	1	1		1	1	2	3000	6	1	1	2002					
1769049.0	1	1	1		1	1	2	500	10	2	8	2004					
1769013.0	1	1	1		1	1	2	200	2	1	1	2008					
1769021.0	1	1	2	1		1	2	9999999	999	1	99	9999					
1769009.0	1	1	1		1	1	2	9999999	5	2	1	2000					
1769038.0	2	1	1		1	1	2	700	2	3	4	2005					
1770059.0	1	1	1		1	1	2	400	3	1	3	2007					
1770006.0	1	1	1		1	1	2	1000	3	1	12	1998					
1770024.0	2	1	1		1	1	2	400	3	1	7	2004					
1770075.0	2	1	1		1	1	2	1200	4	1	4	2008					
1770112.0	2	1	2	1		1	2	9999999	1	2	2	2008					
1770047.0	1	1	1		1	1	2	3000	4	1	10	2004					
1770165.0	3	1	1		2	1	2	800	5	1	9	2005	1				
1770165.0	3	2	1		2	2	2	200	8	2	9	2005	1				
1771044.0	1	1	2	1		1	1	500	6	1	8	1998					
1771044.0	1	2	2	1		2	1	300	3	3	8	1998	7		99		
1771079.0	1	1	1		1	1	2	600	3	1	1	2007					
1771114.0	1	1	1		1	1	2	200	2	3	2	2006					
1772012.0	2	1	1		1	1	2	800	3	1	2	2003					
1772019.0	3	1	1		1	1	2	1200	2	2	8	2002					
1772026.0	1	1	1		1	1	2	1200	2	2	8	2002					
1772034.0	1	1	2	1		1	2	100	1	1	4	2006					
1772048.0	1	1	1		1	1	2	500	10	1	12	2006					
1772070.0	1	1	2	1		1	2	10000	10	2	5	2000	4				
1772070.0	1	2	2	1		1	2	1000	2	2	5	2000	4				
1772062.0	1	1	1		1	1	2	150	4	1	8	2003					
1202028.0	2	1	1		1	1	2	600	4	1	99	2005					
1202039.0	1	1	2	1		1	2	9999999	1	2	99	2007					
1202082.0	1	1	1		1	1	2	800	2	3	6	2003					
1202074.0	1	1	1		2	1	2	500	2	1	6	2001					
1202074.0	1	2	1		2	1	2	300	1	1	6	2001	7		99		
1202065.0	1	1	1		1	1	2	500	2	3	6	2006					
1202005.0	1	1	1		1	1	2	200	2	2	1	2008					
1202021.0	2	1	2	1		1	2	100	1	1	8	2007					
1202022.0	2	1	2	1		1	2	9999999	3	1	3	2007					
1202014.0	1	1	1		1	1	2	1500	4	1	2	2004					
1780054.0	4	1	1		1	1	2	600	3	1	99	2004					
1780014.0	1	1	1		1	1	2	300	1	3	2	2006					
1780074.0	2	1	1		1	1	2	800	3	1	2	2005					
1780084.0	2	1	2	1		1	2	1000	5	1	6	2005					
1780064.0	1	1	1		1	1	2	150	1	1	99	2006					
1780032.0	1	1	1		1	1	2	500	3	1	1	2004					
1781025.0	1	1	1		1	1	2	1000	5	4	8	2007					
1781004.0	1	1	1		2	1	1	1500	7	3	1	2004	4				
1781004.0	1	2	1		2	1	1	1500	3	3	1	2004	4				
1781060.0	1	1	1		1	1	2	200	3	2	6	2007					
1781067.0	2	1	1		1	1	2	200	2	2	8	2004					
1781023.0	1	1	2	1		1	2	600	4	2	99	9999					
1226052.0	1	1	1		1	1	2	200	2	3	99	9999					
1226034.0	1	1	1		1	1	2	200	1	1	2	2008					
1226012.0	1	1	1		1	1	1	250	1	1	6	2008					
1226007.0	1	1	2	1		1	2	100	1	2	99	2007					
1226024.0	1	1	1		1	1	2	600	2	2	8	2005					
1240038.0	2	1	2	1		1	2	600	3	2	99	2007					
1240055.0	1	1	2	1		1	2	1100	999	2	99	2006					
1240022.0	1	1	2	1		1	1	1000	4	1	6	2005					
1240070.0	1	1	1		1	1	2	500	5	1	8	2005					
1240092.0	1	1	2	1		1	2	300	1	2	99	2007					
1787071.0	1	1	1		1	1	2	3000	3	1	99	2002					
1787044.0	1	1	1		1	1	2	3000	4	1	10	2006	1				
1787044.0	1	2	1		1	2	2	3000	1	1	10	2006	1				
